angle,x,y
1.308,-9.32373474713864,24.44204513466497
1.31,-9.644863280338546,24.360143930272198
1.312,-9.96540346649207,24.274025907336178
1.314,-10.285299964481668,24.18369294877508
1.316,-10.604497387983614,24.089147663382544
1.318,-10.922940314982965,23.99039338725649
1.32,-11.240573297317937,23.88743418510291
1.322,-11.557340870250666,23.780274851414852
1.324,-11.873187562064077,23.668920911525454
1.326,-12.188057903681864,23.553378622535202
1.328,-12.501896438311219,23.43365497411237
1.33,-12.814647731105635,23.309757689166766
1.332,-13.12625637884648,23.181695224396172
1.334,-13.436667019642114,23.04947677070484
1.336,-13.74582434264185,22.913112253494393
1.338,-14.053673097764293,22.772612332825943
1.34,-14.36015810543711,22.627988403454005
1.342,-14.665224266347806,22.479252594731072
1.344,-14.968816571202499,22.326417770383443
1.346,-15.270880110492275,22.169497528157276
1.348,-15.571360084264345,22.008506199335272
1.35,-15.870201811896768,21.843458848123586
1.352,-16.167350741875325,21.674371270908495
1.354,-16.462752461569913,21.501259995383382
1.356,-16.75635270700989,21.32414227954509
1.358,-17.04809737265543,21.143036110560356
1.36,-17.337932521164383,20.95796020350145
1.362,-17.62580439315167,20.768933999951837
1.364,-17.911659416940644,20.57597766648092
1.366,-18.195444218303766,20.379112092988645
1.368,-18.477105630191225,20.178358890919643
1.37,-18.756590702446086,19.973740391346663
1.372,-19.03384671150337,19.765279642924167
1.374,-19.308821170072395,19.553000409711146
1.376,-19.581461836799498,19.33692716886436
1.378,-19.851716725910702,19.117085108200914
1.38,-20.11953411683093,18.893500123631835
1.382,-20.384862563779915,18.66619881646512
1.384,-20.64765090534134,18.43520849058011
1.386,-20.90784827400479,18.20055714947196
1.388,-21.165404105677773,17.962273493167796
1.39,-21.42026814916691,17.72038691501361
1.392,-21.672390475625917,17.474927498333116
1.394,-21.921721487968906,17.225926012958553
1.396,-22.168211930247555,16.973413911633394
1.398,-22.411812896989684,16.717423326288255
1.4,-22.65247584249852,16.457987064189254
1.402,-22.890152590109818,16.19513860396041
1.404,-23.124795341406237,15.928912091479326
1.406,-23.356356685386235,15.659342335647866
1.408,-23.584789607586682,15.386464804037054
1.41,-23.810047499156816,15.110315618407721
1.412,-24.032084165882075,14.830931550107024
1.414,-24.250853837156477,14.548350015341013
1.416,-24.46631117490108,14.262609070324777
1.418,-24.678411282427742,13.973747406309554
1.42,-24.88710971324571,13.68180434448874
1.422,-25.09236247981007,13.38681983078206
1.424,-25.294126062209735,13.088834430499993
1.426,-25.49235741679402,12.787889322887763
1.428,-25.687013984735547,12.48402629555066
1.43,-25.878053700528138,12.177287738761114
1.432,-26.065435000418272,11.86771663964767
1.434,-26.249116830767903,11.555356576267876
1.436,-26.42905865634779,11.240251711564458
1.438,-26.605220468559,10.922446787207026
1.44,-26.777562793581637,10.601987117318725
1.442,-26.946046700448683,10.27891858209017
1.444,-27.110633809043886,9.953287621280046
1.446,-27.271286298021632,9.62514122760479
1.448,-27.427966912647783,9.294526940016825
1.45,-27.58063897255945,8.961492836873486
1.452,-27.7292663794425,8.626087528997125
1.454,-27.87381362462529,8.28836015262691
1.456,-28.01424579658681,7.948360362264536
1.458,-28.150528588378265,7.6061383234133935
1.46,-28.282628304956024,7.26174470521378
1.462,-28.410511870425065,6.915230672973701
1.464,-28.534146835190977,6.566647880597896
1.466,-28.653501383019425,6.216048462914679
1.468,-28.768544338001487,5.863485027902998
1.47,-28.87924517142344,5.509010648820335
1.472,-28.985574008539803,5.152678856232129
1.474,-29.087501635247946,4.794543629945194
1.476,-29.184999504663224,4.434659390844744
1.478,-29.278039743593006,4.07308099263792
1.48,-29.366595158908545,3.7098637135033954
1.482,-29.45063924381305,3.3450632476500104
1.484,-29.530146184004984,2.978735696784094
1.486,-29.605090863735082,2.6109375614880936
1.488,-29.675448871755865,2.2417257325113074
1.49,-29.741196507162492,1.871157481973539
1.492,-29.80231078512356,1.499290454484347
1.494,-29.858769442500805,1.1261826581776377
1.496,-29.910550943356334,0.7518924556646748
1.498,-29.957634484346332,0.3764785549052317
1.5,-30.0,1.1021821192326178e-14
1.502,-30.037628167882634,-0.3774838380958778
1.504,-30.07050041364166,-0.7559132709355867
1.506,-30.098598915934552,-1.1352283020184002
1.508,-30.12190661123749,-1.5153686363018515
1.51,-30.1404071985338,-1.8962736897852421
1.512,-30.154085143880966,-2.277882599164694
1.514,-30.162925684855264,-2.660134231556488
1.516,-30.16691483487302,-3.04296719428885
1.518,-30.166039387387453,-3.4263198447588947
1.52,-30.16028691996013,-3.810130300354816
1.522,-30.149645798206063,-4.19433644844038
1.524,-30.134105179611623,-4.578875956400649
1.526,-30.113655017224133,-4.963686281747851
1.528,-30.08828606321252,-5.348704682284416
1.53,-30.057989872297874,-5.733868226323184
1.532,-30.02275880505333,-6.119113802961418
1.534,-29.982586031072174,-6.504378132408653
1.536,-29.937465532003653,-6.889597776364982
1.538,-29.88739210445538,-7.274709148449742
1.54,-29.832361362761837,-7.659648524677527
1.542,-29.772369741618174,-8.044352053980397
1.544,-29.707414498578334,-8.42875576877501
1.546,-29.637493716417268,-8.812795595571645
1.548,-29.562606305356063,-9.196407365625014
1.55,-29.482752005149763,-9.57952682562336
1.552,-29.397931387036856,-9.962089648415802
1.554,-29.30814585555023,-10.344031443774421
1.556,-29.213397650188572,-10.725287769190944
1.558,-29.11368984694803,-11.105794140704894
1.56,-29.009026359713456,-11.48548604376193
1.562,-28.89941194150847,-11.864298944101074
1.564,-28.784852185604432,-12.242168298667677
1.566,-28.665353526487134,-12.619029566551928
1.568,-28.540923240681465,-12.994818219949382
1.57,-28.411569447433006,-13.369469755143301
1.572,-28.277301109246707,-13.74291970350533
1.574,-28.13812803228177,-14.11510364251424
1.576,-27.994060866602926,-14.485957206789303
1.578,-27.84511110628714,-14.855416099137878
1.58,-27.691291089386088,-15.223416101614212
1.582,-27.532613997743802,-15.589893086587933
1.584,-27.369093856669014,-15.95478302782092
1.586,-27.20074553446266,-16.318022011549377
1.588,-27.027584741799405,-16.679546247570773
1.59,-26.84962803096408,-17.03929208033209
1.592,-26.66689279494178,-17.397196000019154
1.594,-26.479397266362508,-17.75319465364344
1.596,-26.287160516299416,-18.107224856126052
1.598,-26.090202452921194,-18.459223601375683
1.6,-25.888543819998326,-18.80912807335913
1.602,-25.68220619526287,-19.15687565716292
1.604,-25.47121198862256,-19.502403950042936
1.606,-25.255584440228187,-19.845650772461564
1.608,-25.035347618395477,-20.186554179108928
1.61,-24.810526417380395,-20.525052469907838
1.612,-24.581146555009074,-20.86108420099889
1.614,-24.347234570161444,-21.194588195705425
1.616,-24.108817820109557,-21.525503555475023
1.618,-23.865924477710514,-21.85376967079634
1.62,-23.618583528453723,-22.179326232089533
1.622,-23.366824767363706,-22.502113240567397
1.624,-23.11067879575757,-22.822071019066648
1.626,-22.850177017858613,-23.139140222845917
1.628,-22.585351637264942,-23.453261850350227
1.63,-22.31623565327528,-23.76437725393798
1.632,-22.04286285707025,-24.072428150570786
1.634,-21.765267827751373,-24.37735663246224
1.636,-21.48348592823674,-24.67910517768531
1.638,-21.19755330101502,-24.97761666073501
1.64,-20.907506863757064,-25.272834363045845
1.642,-20.613384304786624,-25.564701983461028
1.644,-20.315224078410235,-25.853163648651993
1.646,-20.013065400106427,-26.138163923486726
1.648,-19.706948241575862,-26.419647821344064
1.65,-19.396913325651624,-26.697560814373258
1.652,-19.08300212107175,-26.971848843695735
1.654,-18.765256837113107,-27.242458329548374
1.656,-18.443720418088812,-27.509336181365295
1.658,-18.11843653770841,-27.772429807797383
1.66,-17.789449593302706,-28.03168712666688
1.662,-17.456804699913512,-28.287056574855526
1.664,-17.120547684248553,-28.53848711812474
1.666,-16.78072507850359,-28.785928260865248
1.668,-16.437384114051017,-29.029330055775368
1.67,-16.09057271499732,-29.268643113465025
1.672,-15.740339491608724,-29.503818611984833
1.674,-15.38673373360744,-29.734808306277454
1.676,-15.029805403337932,-29.96156453755033
1.678,-14.669605128805332,-30.184040242567406
1.68,-14.306184196586488,-30.402188962858236
1.682,-13.939594544614094,-30.61596485384325
1.684,-13.569888754836196,-30.825322693872486
1.686,-13.197120045750474,-31.030217893177145
1.688,-12.821342264816037,-31.230606502731288
1.69,-12.442609880742117,-31.426445223022892
1.692,-12.060977975656428,-31.61769141273174
1.694,-11.676502237152631,-31.80430309731325
1.696,-11.289238950219728,-31.986238977485957
1.698,-10.89924498905288,-32.1634584376215
1.7,-10.506577808748226,-32.33592155403522
1.702,-10.111295436882306,-32.50358910317571
1.704,-9.713456464976792,-32.66642256971217
1.706,-9.313120039851167,-32.82438415451724
1.708,-8.910345854862879,-32.97743678254463
1.71,-8.50519414103806,-33.12554411059918
1.712,-8.097725658092326,-33.26867053499844
1.714,-7.688001685344806,-33.40678119912386
1.716,-7.276084012524961,-33.53984200086039
1.718,-6.862034930475037,-33.667819599922716
1.72,-6.4459172217489655,-33.790681425066886
1.722,-6.027794151108511,-33.90839568118583
1.724,-5.607729455919617,-34.020931356287285
1.726,-5.185787336448531,-34.12825822835279
1.728,-4.7620324460611165,-34.23034687207626
1.73,-4.336529881324917,-34.32716866548093
1.732,-3.9093451720174226,-34.41869579641309
1.734,-3.480544271040176,-34.50490126891149
1.736,-3.0501935442418127,-34.585758909450945
1.738,-2.6183597601509785,-34.66124337305894
1.74,-2.1851100796201077,-34.73133014930385
1.742,-1.7505120453832013,-34.79599556815365
1.744,-1.3146335715273119,-34.855216805703755
1.746,-0.8775429328813671,-34.908971889772836
1.748,-0.43930875432199484,-34.95723970536541
1.75,-1.5001923289555078e-14,-35.0
1.752,0.4403140375126329,-35.03723338890172
1.754,0.8815637481522711,-35.06892136005816
1.756,1.3236792153680659,-35.09504627913749
1.758,1.7665902272006972,-35.11559139426757
1.76,2.2102262874318037,-35.13054084067516
1.762,2.6545166268043565,-35.13987964518404
1.764,3.0993902143101995,-35.143593730571126
1.766,3.5447757685449246,-35.14166991977952
1.768,3.9906017691263,-35.134095939987496
1.77,4.43679646817633,-35.120860426532516
1.772,4.883287901863567,-35.101952926689314
1.774,5.330003902004429,-35.0773639033012
1.776,5.7768721077222684,-35.04708473826348
1.778,6.223819977160791,-35.01110773585855
1.78,6.670774799251807,-34.96942612594132
1.782,7.117663705533449,-34.92203406697456
1.784,7.564413682018927,-34.86892664891314
1.786,8.010951581111886,-34.81009989593654
1.788,8.457204133568357,-34.745550769028746
1.79,8.903097960501798,-34.675277168404996
1.792,9.348559585429877,-34.59927793578455
1.794,9.793515446361635,-34.517552856508765
1.796,10.23789190792152,-34.43010266150415
1.798,10.681615273510188,-34.336929029089276
1.8,11.124611797498092,-34.23803458662554
1.802,11.56680769745185,-34.13342291201058
1.804,12.00812916638935,-34.02309853501455
1.806,12.448502385063524,-33.907066938457945
1.808,12.887853534271146,-33.785334559231096
1.81,13.326108807185316,-33.65790878915471
1.812,13.763194421710079,-33.524797975680755
1.814,14.199036632853684,-33.38601142243379
1.816,14.633561745120241,-33.24155938959172
1.818,15.066696124915799,-33.09145309410645
1.82,15.498366212968664,-32.9357047097631
1.822,15.928498536759989,-32.77432736707856
1.824,16.357019722964406,-32.60733515303809
1.826,16.78385650989674,-32.434743110670645
1.828,17.208935759964536,-32.256567238461905
1.83,17.632184472122788,-32.0728244896054
1.832,18.053529794329386,-31.88353277109143
1.834,18.47289903599972,-31.68871094263319
1.836,18.89021968045691,-31.488378815430917
1.838,19.305419397377253,-31.282557150772863
1.84,19.718426055227074,-31.07126765847416
1.842,20.1291677336905,-30.854532995152486
1.844,20.53757273608438,-30.63237676234157
1.846,20.94356960175983,-30.404823504441556
1.848,21.34708711848702,-30.17189870650711
1.85,21.748054334821493,-29.933628791873065
1.852,22.146400572450514,-29.69004111961726
1.854,22.54205543851596,-29.441163981861738
1.856,22.934948837913236,-29.18702660091128
1.858,23.325010985562432,-28.927659126230594
1.86,23.712172418651285,-28.66309263125934
1.862,24.096364008846113,-28.393359110066317
1.864,24.4775169744702,-28.118491473841967
1.866,24.85556289264628,-27.83852354723047
1.868,25.23043371140146,-27.553490064501386
1.87,25.60206176173298,-27.26342666556078
1.872,25.970379769631418,-26.968369891803242
1.874,26.33532086806089,-26.668357181803998
1.876,26.696818608892336,-26.363426866852866
1.878,27.05480697478976,-26.05361816632897
1.88,27.40922039104503,-25.738971182918736
1.882,27.75999373736165,-25.419526897675375
1.884,28.107062359583146,-25.095327164922637
1.886,28.450362081365828,-24.766414707001523
1.888,28.789829215792242,-24.432833108862248
1.89,29.125400576924786,-24.094626812500525
1.892,29.457013491296145,-23.75184111124013
1.894,29.78460580933508,-23.40452214386191
1.896,30.108115916725904,-23.052716888579457
1.898,30.42748274569844,-22.696473156863462
1.9,30.74264578624799,-22.33583958711399
1.902,31.053545097281653,-21.9708656381831
1.904,31.360121317690506,-21.601601582746895
1.906,31.662315677344356,-21.228098500529757
1.908,31.960070008008085,-20.850408271379763
1.91,32.25332675417695,-20.468583568197694
1.912,32.542028983828985,-20.082677849719996
1.914,32.826120399093,-19.692745353156088
1.916,33.10554534682942,-19.2988410866824
1.918,33.380248829123,-18.90102082179248
1.92,33.650176513684336,-18.499341085505908
1.922,33.915274744159596,-18.09385915243539
1.924,34.175490550345174,-17.684633036714885
1.926,34.43077165830665,-17.271721483788102
1.928,34.68106650039926,-16.85518396206
1.93,34.92632422518833,-16.43508065441186
1.932,35.16649470726822,-16.01147244958052
1.934,35.40152855697707,-15.584420933404518
1.936,35.6313771300065,-15.153988379936488
1.938,35.85599253690358,-14.720237742425049
1.94,36.075327652464146,-14.283232644165508
1.942,36.28933612501479,-13.843037369222689
1.944,36.49797238558262,-13.399716853025216
1.946,36.70119165695028,-12.953336672834666
1.948,36.89894996259522,-12.503963038088935
1.95,37.091204135510985,-12.051662780622967
1.952,37.27791182690893,-11.596503344767491
1.954,37.459031514799044,-11.138552777326677
1.956,37.63452251244767,-10.6778797174378
1.958,37.804344976711,-10.214553386312366
1.96,37.96845991624234,-9.74864357686234
1.962,38.12682919957181,-9.280220643210951
1.964,38.279415563056745,-8.809355490091717
1.966,38.426182618701354,-8.336119562135243
1.968,38.56709486184395,-7.860584833047076
1.97,38.70211767871032,-7.382823794677596
1.972,38.83121735383185,-6.9029094459848945
1.974,38.954361077326624,-6.420915281894043
1.976,39.07151695204236,-5.936915282052317
1.978,39.182654000559516,-5.450983899484313
1.98,39.28774217205333,-4.963196049146439
1.982,39.386752349013136,-4.473627096384836
1.984,39.47965635381799,-3.9823528452962598
1.986,39.566426955166804,-3.489449526995532
1.988,39.647037874362006,-2.9949937877906496
1.99,39.7214637914452,-2.4990626772666777
1.992,39.78968035118374,-2.0017336362820557
1.994,39.8516641689067,-1.5030844848769862
1.996,39.90739283618934,-1.0031934100980602
1.998,39.95684492638449,-0.5021389537387586
